Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
469d6d5d-7601-4d3e-a30f-a6a1ca218d63,2025-08-02,UK,29d0e166-e0fe-4449-86fa-7fb86495d6c2,Door,Beauty,391.36,4,245.89,61.22,Mobile Payment,Young,Female,Birmingham,Jeremy Martin
bdffe627-63f9-4f99-ab79-1cdff9f6f9a6,2025-08-01,UK,2e4520f6-58da-4d4c-8b10-c4b3b6147594,Month,Home & Kitchen,325.54,10,226.3,30.16,Mobile Payment,Young,Male,Manchester,Michael Alexander
c59ca68e-5a52-40e7-844f-9c4aba1da72b,2025-10-01,UK,f9b0f7ad-2899-4c66-ba38-9334aaf4fe9d,Available,Home & Kitchen,318.11,6,260.83,52.62,Mobile Payment,Adult,Female,Birmingham,Glenn Martinez
5547a673-4ccb-4028-8d97-6cc0fe3195e2,2025-09-01,UK,6445840a-91ba-4e90-bfb7-cb7815a1478e,Animal,Beauty,451.35,7,314.82,87.21,Cash,Adult,Other,London,Jessica King
e20a789f-e19b-4052-93f9-0861df9cab20,2025-04-01,UK,d8032d51-4931-4a2a-9c4f-1ccd25f4b941,Civil,Sports,152.22,9,99.72,26.35,Credit Card,Adult,Other,Manchester,William Moody DDS
a6603c14-5285-4d0d-be67-a10ac06825b2,2025-12-02,UK,912010c4-da77-45ba-8b82-50a5a63324b0,Cell,Toys,104.92,7,74.44,10.86,Cash,Senior,Female,Manchester,Michael Carney
85648d6b-4fe9-4903-9623-781a82b67e4f,2025-11-01,UK,d041c9f5-077d-4f03-b4b1-07885dce917e,Thank,Electronics,230.56,3,182.95,39.35,Cash,Senior,Female,Manchester,Craig Glover
5666a5ff-d8ba-4458-8f4d-bc11695bbf57,2025-05-02,UK,dff1a6a2-f464-49dd-9092-341faa69b1ab,Wife,Clothing,479.8,8,413.82,28.2,Credit Card,Senior,Other,London,Jennifer Pugh
d1c7451b-dbbc-4db4-9ac1-bd8d6dba72e3,2025-02-01,UK,566e0afe-19b7-4ae1-a367-ec6605261c6c,Picture,Home & Kitchen,48.86,2,43.52,4.79,Credit Card,Adult,Other,London,Michelle Cole
8e063241-7fb1-46d9-a73a-002460a0c394,2025-10-02,UK,213a64bd-de51-4e68-bc70-e300381cc50e,Bar,Clothing,140.71,5,103.55,26.42,Cash,Young,Female,Manchester,Darius Smith
679de68a-1b9b-4162-a379-e57ef051a733,2025-04-02,UK,7a6b3efd-b4ce-4099-bfc1-59983ead418d,Also,Sports,309.47,3,233.02,47.73,Cash,Young,Male,London,Brian Walls
fa4a848e-c70f-4b14-ae5d-c7dd3cdd6b06,2025-02-02,UK,11110981-8fd7-48dd-a51a-b77ebc8018c0,Bar,Toys,124.6,1,78.96,16.27,Credit Card,Adult,Female,London,Mary Torres
5ea16e3f-d04c-46c8-8a5e-2390e4780889,2025-04-02,UK,9216db11-cfb8-405b-a3c3-e16b92981142,Word,Toys,441.29,9,365.35,82.93,Credit Card,Young,Male,Manchester,Tracy Williams
f4e1b2c1-0930-4bce-9994-746ebffa8821,2025-11-01,UK,00204e7c-9c9f-4431-9b59-3fabca8234d9,Like,Electronics,185.94,8,155.87,26.98,Mobile Payment,Senior,Other,Birmingham,Michael Mahoney
34b23059-11bd-42f8-94e6-fa0c35373604,2025-03-02,UK,3d9625a1-2eef-47bc-9aa4-021dfbc222bb,Degree,Home & Kitchen,451.37,3,304.64,73.78,Credit Card,Senior,Female,London,Amy Gonzalez
a0d9f5c7-9b30-4f5f-9a9e-72286082f3c1,2025-09-02,UK,bce9fda5-0155-42e3-a1cd-fecb0563be49,Course,Electronics,237.11,4,209.86,14.02,Mobile Payment,Senior,Female,Birmingham,Dawn Howard
cdd1b37e-c5cb-4230-b41d-81c8fa5880c7,2025-01-01,UK,8e406769-7d21-4272-864c-e5db83904345,Through,Toys,226.22,7,196.02,9.85,Mobile Payment,Senior,Male,London,Tammy James
d975537a-d16d-470a-aac0-d48ee2dec138,2025-08-02,UK,16cbd6c0-2ca3-41df-8d3d-440aad4f2882,Yard,Electronics,421.98,6,379.45,74.45,Credit Card,Senior,Other,Birmingham,Erin Smith
2c244b1f-876b-408b-8284-9a83da3f9548,2025-02-01,UK,cab1ed20-b6d3-441c-a390-7351cf3c123d,Policy,Beauty,387.86,3,293.26,20.2,Mobile Payment,Senior,Other,London,Shannon Wilson
f456eb36-230d-424c-bbc4-78f9071537aa,2025-03-02,UK,b49a113f-668f-4420-903d-5200b548fa04,Model,Sports,288.9,6,256.57,18.19,Credit Card,Young,Male,Birmingham,Carlos Nixon
2059e5e1-81ca-4f12-80ea-ac0c52a74786,2025-10-02,UK,3baf2a57-1bca-4813-b0fa-1353cd217ad8,Land,Clothing,458.22,1,381.64,5.04,Credit Card,Young,Other,Manchester,Laura Adams
8f596a37-e2dd-488f-a4bf-b59a06b44028,2025-12-11,UK,0f7f67a0-4182-4eb8-a849-da94e8417928,Move,Electronics,434.53,2,351.92,52.24,Cash,Adult,Male,London,Regina Sanchez
f581291d-fc5e-4d48-9c57-02e9f2836774,2025-01-12,UK,cd3bf194-6391-46d9-bb67-de9e9e7651f1,Over,Clothing,177.06,6,124.69,34.02,Cash,Young,Female,Manchester,Tina Gilbert
ea54c00b-5cc2-4299-9241-2c5952f8b4ae,2025-12-11,UK,efb2ee0a-bc45-47b6-a8ea-847b9aad54d2,Real,Beauty,212.32,9,183.81,33.82,Credit Card,Adult,Male,Birmingham,Tracy Howell
99c716c4-f5c1-4241-8f25-9dcabc328147,2025-03-03,UK,27678025-468d-47a0-b528-85204f3c689d,Wall,Home & Kitchen,162.44,9,115.95,3.1,Mobile Payment,Adult,Male,Birmingham,Carl Tran
0b2fb991-b76a-40f1-8810-3bab362d8064,2025-02-12,UK,1e4b9e50-b4cf-42e2-b43a-934aa47857d1,Town,Home & Kitchen,419.95,5,291.35,18,Credit Card,Young,Other,Birmingham,Jose Martin
6c52cdc7-3335-468f-8f67-cc6899bfd8eb,2025-05-07,UK,9f5e65f5-94a3-4c62-ba39-c34ef96386eb,Small,Home & Kitchen,317.45,1,283.31,45.6,Credit Card,Young,Female,London,Dana Marshall
f711479b-2363-4842-8ae3-751501e343e8,2025-11-10,UK,37b97ea8-9ac8-423d-9f11-47454f19f0d7,National,Toys,362.31,4,303.12,28.9,Mobile Payment,Adult,Male,Manchester,John Bailey
e29bc9a7-b4f5-424b-b4a3-74217bd07dae,2025-02-12,UK,ab274f45-4ac2-4157-9ecf-a538b02faede,Provide,Beauty,212.76,9,130.71,10.31,Cash,Senior,Female,London,Isaac Avila
f2c559af-a47e-4222-b54b-5c00b47a562c,2025-03-05,UK,2cd3996e-b723-44be-8477-74c697751ca4,Happen,Clothing,385.77,8,320.12,41.89,Mobile Payment,Senior,Other,Birmingham,Richard Burnett
8019c9d3-10a0-4485-bf20-a1a66ba91359,2025-05-07,UK,fef6dd1d-dfd8-4510-80ea-fa54109209d6,Sure,Electronics,46.27,9,30.6,5.83,Mobile Payment,Young,Other,Manchester,Robert Taylor
d6b53663-0c10-41fe-8b22-e2b2157ed97e,2025-10-09,UK,96152ba6-3d2b-422a-ade0-80c5313338ab,Born,Home & Kitchen,450.24,4,374.85,22.79,Mobile Payment,Young,Other,Manchester,Michael English
ae39b94a-0cc0-4ecc-9407-ddc35ee4a603,2025-06-06,UK,49919360-bcb8-4100-81eb-f4176365f748,Focus,Clothing,360.36,9,313.05,44.35,Credit Card,Adult,Male,Manchester,Dr. Michele Navarro
734b1590-b059-417b-a5fc-2a9c27c25682,2025-08-09,UK,76086191-1d88-4e4e-aa33-19970310d2c4,Ask,Toys,264.39,6,163.47,25.87,Credit Card,Senior,Male,London,Laura Green
e312a8eb-8cf0-4361-b38a-1a0af988cc71,2025-10-09,UK,2790238a-ad3b-4feb-a33a-9afa2c9ab499,Art,Home & Kitchen,445.35,4,374.51,3.8,Cash,Senior,Male,Birmingham,Alexandra Osborn
3e1ffb36-c100-448e-8d78-15d2c295eec7,2025-12-11,UK,66e7b1bb-1027-431a-9009-ce8f5f4df24c,Blood,Toys,36.32,8,30.33,1.74,Credit Card,Young,Female,London,Brittany Luna
84dbc7ef-5eeb-4cfc-87f7-1324baba3cf0,2025-10-09,UK,7d62ff98-ee13-4184-9e6c-801061ecb60e,Media,Toys,366.31,10,317.79,26.51,Cash,Adult,Other,Birmingham,Cody Farrell
9e4e3220-fbfe-4e4a-928b-38f96dba3ceb,2025-10-09,UK,ffa6fdc2-e808-403b-a048-e7166532c0dc,Personal,Home & Kitchen,273.16,3,201.39,36.64,Cash,Senior,Male,Manchester,Amanda Dillon
35d0a7e3-9986-4767-b3dd-5b120907fe4c,2025-09-10,UK,7a0f92ce-7352-4032-a515-8e1cdb735ff4,Central,Clothing,83.65,10,52.6,8.85,Mobile Payment,Young,Male,London,Jeffrey Hammond
e3aad9ac-ef67-409c-918d-442719c49fdc,2025-08-09,UK,043d94ef-eadd-463a-bcfc-a4263e3653e3,Pm,Electronics,279.29,9,204.93,25.06,Credit Card,Senior,Female,Birmingham,David Morris
2f48d808-94ec-4bc7-a2b4-21bf531d20bd,2025-10-09,UK,cb169f76-d5c6-4bd8-9d1e-c25c9e99d9d8,Loss,Clothing,174.91,10,121.86,5.38,Cash,Adult,Male,Manchester,Michael Moore
5aa523bf-0f1c-4d4e-b1d6-969605e1dc7a,2025-08-07,UK,3af1ff9c-7aa8-4b44-a391-54c635629f06,Identify,Electronics,178.61,1,111.59,25.89,Credit Card,Adult,Other,Manchester,Nathan Morgan
48dadabe-b8d1-4c9b-a0f2-2a58fbeb78ae,2025-09-08,UK,ac23cae8-a2cc-42bb-8bd9-54f17a55859b,Sell,Clothing,367.64,3,240.94,26.44,Credit Card,Young,Other,London,Jordan Henderson
dd523d95-8e65-4950-9312-4a6f56d3ce8b,2025-05-07,UK,97f0c886-8e77-4329-b678-4724ebc9ab49,Wall,Home & Kitchen,397.19,3,350.19,37.97,Cash,Adult,Female,Birmingham,Steve Dennis
3b4f4899-2fee-4bf1-b9ff-0780eb43910f,2025-08-07,UK,5eaad8c4-4584-4591-9304-5dd2ddaecc4d,Happen,Clothing,460.46,5,279.08,71.36,Cash,Senior,Male,London,Sean Garcia
5c1c6ea8-77cc-447c-a354-0b254519cd8b,2025-01-03,UK,66b44471-b2ac-4efd-90b0-16d953de24f6,Call,Sports,106.29,6,88.94,13.97,Cash,Adult,Other,London,Mr. Jeremiah Garza
268d9b8e-2ab8-456f-9120-f9830f331cc9,2025-05-05,UK,0ab9f0e1-07c8-44bd-9447-d25f17944a06,Staff,Electronics,35.19,6,24.08,2.64,Credit Card,Young,Other,Manchester,Alyssa Shaw
335858b4-4ea3-4048-aaad-cdc75cef505f,2025-01-03,UK,94aa2127-ea8b-4a9c-b072-77f3a0ddea3c,Instead,Electronics,484.46,1,430.32,88.87,Credit Card,Young,Other,Birmingham,Misty Gibson
3de5a06d-8ec0-446b-9f4e-395ec46bcc0e,2025-06-08,UK,c3d100e4-a61e-4422-a03a-f491e906ed18,Phone,Toys,71.78,9,55.02,12.96,Mobile Payment,Young,Other,London,John Martin
a049fd4c-5c55-47b8-a1a7-b584b3d1155c,2025-07-07,UK,570f7442-7cef-44c7-97a5-f54ce758f551,Hold,Electronics,328.3,5,205.57,38.02,Mobile Payment,Young,Male,Manchester,Gavin Morales
fa9c9797-cd10-4895-94c6-ea76bbec32a3,2025-10-11,UK,0c13bf29-0339-4982-a467-e219f743e72c,Case,Toys,236.94,9,142.63,9.1,Credit Card,Senior,Male,London,Stephanie Garcia
ec23cf2d-36a9-4280-b401-9e1cb450fdf2,2025-09-08,UK,24184460-6d6e-4ef0-86ba-15eb26054f67,Child,Sports,477.57,9,366.89,22.24,Cash,Adult,Other,Birmingham,Jane Stewart
4eccc195-d81e-4d84-97c2-9b4262b072c7,2025-06-06,UK,7edf713f-4687-4e17-8dd0-d9cfeab63b25,Two,Toys,200.49,7,172.82,18.89,Credit Card,Young,Female,Manchester,Thomas Jackson
ba322fc5-c32a-4876-9984-8f6ac9124f6c,2025-04-04,UK,c441a115-16a0-485f-abfb-5271a368163a,Avoid,Home & Kitchen,61.38,2,47.98,1.13,Cash,Young,Other,London,Christian Newman
96032e22-8757-412d-9cda-75cdb65851a1,2025-04-04,UK,83b1cb2c-db0a-49bf-99bf-1f3fd27bfded,Me,Electronics,462.63,8,333.74,11.54,Cash,Senior,Other,London,Julia Davis
9e4808ff-3eb9-4f74-a16d-7682df400fb0,2025-03-05,UK,c4c173ff-e4fa-482a-8225-70dc33e2c850,Feel,Toys,201,9,120.65,4.15,Cash,Senior,Male,London,Steven Ibarra
9d6d92a6-4c31-46ce-a639-6bfb3c4efc30,2025-11-12,UK,9c2815d6-b9b4-4f4b-af74-a15f9b796ee9,Movie,Sports,113.05,6,70.98,10.17,Cash,Senior,Other,Birmingham,Jill Kim
d75b1eb8-5a31-43c9-bc98-7c7d7900d1b2,2025-02-04,UK,014bea67-9d7d-4548-b297-0570c8d8e3c5,Least,Sports,254.28,3,158.25,44.88,Credit Card,Senior,Other,Birmingham,Brett Henderson
fb5f8ff2-180d-460a-9df0-00d69f1b222a,2025-06-06,UK,b42e50ef-9a7a-4095-ab21-a4fc54bead1e,Determine,Beauty,275.76,3,192.51,38.66,Credit Card,Senior,Female,London,William Haney
ac9cc7b7-ffc1-46fd-b5e2-f9ab97f657dd,2025-11-10,UK,8610385b-45f9-4d66-86c7-cbd86daaf7f8,Present,Clothing,254.61,8,178.06,40.29,Mobile Payment,Young,Female,London,Jeremy Atkins
ca556da7-6743-45a2-bddc-cd9552fa3bb4,2025-12-03,UK,b6c82128-9b7c-4988-a985-c3d172996bf7,Whatever,Toys,225.01,1,140.37,34.68,Credit Card,Senior,Female,Manchester,John Davila
2c0b3823-19f7-46e8-a26e-3ab451a3a832,2025-08-07,UK,f0120a75-ccf0-413a-9546-7879990323c4,Natural,Home & Kitchen,313.17,9,237.55,59.15,Mobile Payment,Young,Male,London,Christopher Fletcher
3dc62c16-ed06-4b18-b2dc-1651984be3a3,2025-10-09,UK,e2d6972f-a69e-4d11-aec8-2303d81ecd57,Child,Sports,427.91,5,288.27,19.7,Cash,Senior,Male,Manchester,Scott Higgins
276566e8-4ace-4aa1-a8cd-b793690504ad,2025-02-04,UK,d409717c-4e06-4b85-9cec-c89f7f9391b1,Drop,Home & Kitchen,392.25,7,275.71,39.72,Cash,Senior,Other,London,Jennifer Miller
c7616a78-738f-457d-87e1-66fb5121ec0b,2025-04-06,UK,d9fce065-02dc-43c7-9a71-d8587db3bf19,Have,Home & Kitchen,459.77,2,333.34,56.7,Credit Card,Senior,Male,London,Jonathan Garcia
d5387599-c38d-4073-bcfd-e8e69922b560,2025-09-08,UK,8dd6f694-b2d2-473e-aa0a-8153bc347f2f,Tax,Beauty,52.75,6,44.93,7.88,Credit Card,Young,Male,Manchester,Jason Patterson
620d91a3-7792-4c08-8dfc-0d511f4ee025,2025-09-10,UK,6d2f6def-8d1f-4b43-ae2d-cedd710e832d,Course,Toys,53.19,10,34.92,6.3,Cash,Adult,Female,Manchester,Ronald Burns
5dab7dba-b282-4982-b6af-83d915f6f6c0,2025-11-12,UK,03411061-150b-4cce-840a-c66835839295,Chair,Clothing,250.47,2,187.46,38.73,Cash,Senior,Male,London,Terry Day
e7688e68-b7e1-4fc9-9785-b6688c69ff84,2025-10-11,UK,a5af729a-a1c5-45e5-9aac-ae1a58cacb78,Opportunity,Clothing,217.22,9,152.64,9.13,Credit Card,Young,Other,Birmingham,Angela Nelson
7693ac6d-325e-42d3-bb20-b235e6f66765,2025-11-10,UK,430c6f99-a7ef-4234-865b-450abd9976e1,Customer,Home & Kitchen,481.49,8,347.84,43.22,Cash,Senior,Male,Birmingham,Julie Cross
51ef0bd3-5ff4-4741-8ee0-a47e04c9e355,2025-07-07,UK,1c221985-e961-4f08-bc1d-9d47fee42b57,Who,Sports,318.29,5,239.81,16.46,Cash,Adult,Female,London,Justin Jenkins
